5	0	83	45	32	160	17072.754	108.055421519
5	1	156	0	4	160	13613.7302	86.1628329114
5	2	88	45	27	160	17612.632	111.4724088608
5	3	104	28	28	160	17431.497	110.3258797468



AI ID,AI ID,Player 1 Wins,Player 2 Wins,Draws,Max Runs,Total Time,Average Time
5,2,0,1,1,2,219.627,109.814
5,2,1,0,1,2,151.938,75.9688
5,2,2,0,0,2,232.868,116.434
5,2,1,1,0,2,212.564,106.282
5,2,1,1,0,2,229.424,114.712
5,2,1,0,1,2,303.447,151.723
5,2,2,0,0,2,239.14,119.57
5,2,0,1,1,2,104.643,52.3215
5,2,0,1,1,2,185.985,92.9923
5,2,1,1,0,2,261.724,130.862
5,2,1,1,0,2,245.505,122.753
5,2,2,0,0,2,282.537,141.268
5,2,1,0,1,2,248.473,124.236
5,2,0,2,0,2,278.243,139.122
5,2,1,0,1,2,190.334,95.1671
5,2,2,0,0,2,157.204,78.6021
5,2,2,0,0,2,255.129,127.565
5,2,2,0,0,2,234.857,117.428
5,2,1,0,1,2,140.616,70.308
5,2,1,1,0,2,162.967,81.4837
5,2,1,1,0,2,165.257,82.6287
5,2,1,1,0,2,221.244,110.622
5,2,1,0,1,2,246.087,123.044
5,2,1,1,0,2,187.496,93.7482
5,2,1,1,0,2,223.743,111.872
5,2,1,1,0,2,383.292,191.646
5,2,2,0,0,2,201.328,100.664
5,2,2,0,0,2,220.214,110.107
5,2,0,1,1,2,229.672,114.836
5,2,2,0,0,2,194.726,97.3629
5,2,2,0,0,2,218.977,109.488
5,2,1,0,1,2,219.142,109.571
5,2,2,0,0,2,217.496,108.748
5,2,0,2,0,2,237.475,118.737
5,2,1,1,0,2,152.438,76.2191
5,2,1,0,1,2,156.398,78.199
5,2,1,1,0,2,279.306,139.653
5,2,1,0,1,2,314.851,157.426
5,2,0,2,0,2,203.789,101.895
5,2,0,1,1,2,293.315,146.657
5,2,2,0,0,2,219.686,109.843
5,2,1,0,1,2,284.418,142.209
5,2,1,0,1,2,224.23,112.115
5,2,1,1,0,2,239.881,119.941
5,2,2,0,0,2,346.672,173.336


5,3,1,1,0,2,183.459,91.7297
5,3,2,0,0,2,214.62,107.31
5,3,0,1,1,2,182.495,91.2473
5,3,1,0,1,2,174.214,87.1068
5,3,1,0,1,2,139.394,69.6971
5,3,1,1,0,2,244.805,122.403
5,3,1,1,0,2,265.184,132.592
5,3,0,1,1,2,207.836,103.918
5,3,1,1,0,2,212.689,106.344
5,3,2,0,0,2,203.632,101.816
5,3,1,1,0,2,269.286,134.643
5,3,0,0,2,2,241.73,120.865
5,3,0,0,2,2,168.349,84.1743
5,3,0,2,0,2,257.742,128.871
5,3,1,0,1,2,234.134,117.067
5,3,1,0,1,2,158.956,79.4779
5,3,2,0,0,2,367.028,183.514
5,3,1,1,0,2,233.544,116.772
5,3,2,0,0,2,248.793,124.396
5,3,0,1,1,2,185.294,92.6471
5,3,1,0,1,2,296.397,148.199
5,3,2,0,0,2,255.954,127.977
5,3,1,0,1,2,192.772,96.3858
5,3,1,1,0,2,199.683,99.8413
5,3,2,0,0,2,189.886,94.9432
5,3,2,0,0,2,227.821,113.911
5,3,0,2,0,2,173.1,86.5502
5,3,1,1,0,2,200.342,100.171
5,3,2,0,0,2,219.073,109.536
5,3,2,0,0,2,231.946,115.973
5,3,1,1,0,2,203.715,101.857
5,3,2,0,0,2,219.755,109.877
5,3,2,0,0,2,213.858,106.929
5,3,1,1,0,2,150.529,75.2645
5,3,2,0,0,2,201.178,100.589
5,3,2,0,0,2,231.217,115.608
5,3,1,1,0,2,209.284,104.642
5,3,1,0,1,2,245.458,122.729
5,3,1,0,1,2,162.438,81.2189
5,3,0,2,0,2,165.628,82.8142
5,3,2,0,0,2,277.21,138.605
5,3,2,0,0,2,189.319,94.6593
5,3,1,0,1,2,182.438,91.2192
5,3,2,0,0,2,231.661,115.83
5,3,1,0,1,2,254.502,127.251
5,3,1,0,1,2,155.317,77.6585
5,3,1,0,1,2,383.175,191.587
5,3,2,0,0,2,256.512,128.256
5,3,1,1,0,2,240.813,120.407
5,3,1,1,0,2,160.97,80.4851
5,3,0,2,0,2,156.247,78.1233
5,3,1,0,1,2,261.053,130.527
5,3,2,0,0,2,219.002,109.501
5,3,2,0,0,2,222.579,111.289
5,3,1,1,0,2,155.813,77.9067
5,3,2,0,0,2,219.157,109.578
5,3,1,1,0,2,197.541,98.7703
5,3,1,0,1,2,152.126,76.0632
5,3,2,0,0,2,153.36,76.6799
5,3,1,0,1,2,156.747,78.3737
5,3,1,0,1,2,169.509,84.7544
